,index,filepaths,labels,data set,class_index
10553,10553,train/CERULEAN WARBLER/006.jpg,CERULEAN WARBLER,train,73
10554,10554,train/CERULEAN WARBLER/007.jpg,CERULEAN WARBLER,train,73
10555,10555,train/CERULEAN WARBLER/008.jpg,CERULEAN WARBLER,train,73
10556,10556,train/CERULEAN WARBLER/009.jpg,CERULEAN WARBLER,train,73
10557,10557,train/CERULEAN WARBLER/010.jpg,CERULEAN WARBLER,train,73
10558,10558,train/CERULEAN WARBLER/011.jpg,CERULEAN WARBLER,train,73
10559,10559,train/CERULEAN WARBLER/012.jpg,CERULEAN WARBLER,train,73
10560,10560,train/CERULEAN WARBLER/013.jpg,CERULEAN WARBLER,train,73
10561,10561,train/CERULEAN WARBLER/014.jpg,CERULEAN WARBLER,train,73
10562,10562,train/CERULEAN WARBLER/015.jpg,CERULEAN WARBLER,train,73
10563,10563,train/CERULEAN WARBLER/016.jpg,CERULEAN WARBLER,train,73
10564,10564,train/CERULEAN WARBLER/017.jpg,CERULEAN WARBLER,train,73
10565,10565,train/CERULEAN WARBLER/018.jpg,CERULEAN WARBLER,train,73
10566,10566,train/CERULEAN WARBLER/019.jpg,CERULEAN WARBLER,train,73
10567,10567,train/CERULEAN WARBLER/020.jpg,CERULEAN WARBLER,train,73
10568,10568,train/CERULEAN WARBLER/021.jpg,CERULEAN WARBLER,train,73
10569,10569,train/CERULEAN WARBLER/022.jpg,CERULEAN WARBLER,train,73
10570,10570,train/CERULEAN WARBLER/023.jpg,CERULEAN WARBLER,train,73
10571,10571,train/CERULEAN WARBLER/024.jpg,CERULEAN WARBLER,train,73
10572,10572,train/CERULEAN WARBLER/025.jpg,CERULEAN WARBLER,train,73
10573,10573,train/CERULEAN WARBLER/026.jpg,CERULEAN WARBLER,train,73
10574,10574,train/CERULEAN WARBLER/027.jpg,CERULEAN WARBLER,train,73
10575,10575,train/CERULEAN WARBLER/028.jpg,CERULEAN WARBLER,train,73
10576,10576,train/CERULEAN WARBLER/029.jpg,CERULEAN WARBLER,train,73
10577,10577,train/CERULEAN WARBLER/030.jpg,CERULEAN WARBLER,train,73
10578,10578,train/CERULEAN WARBLER/031.jpg,CERULEAN WARBLER,train,73
10579,10579,train/CERULEAN WARBLER/032.jpg,CERULEAN WARBLER,train,73
10580,10580,train/CERULEAN WARBLER/033.jpg,CERULEAN WARBLER,train,73
10581,10581,train/CERULEAN WARBLER/034.jpg,CERULEAN WARBLER,train,73
10582,10582,train/CERULEAN WARBLER/035.jpg,CERULEAN WARBLER,train,73
10583,10583,train/CERULEAN WARBLER/036.jpg,CERULEAN WARBLER,train,73
10584,10584,train/CERULEAN WARBLER/037.jpg,CERULEAN WARBLER,train,73
10585,10585,train/CERULEAN WARBLER/038.jpg,CERULEAN WARBLER,train,73
10586,10586,train/CERULEAN WARBLER/039.jpg,CERULEAN WARBLER,train,73
10587,10587,train/CERULEAN WARBLER/040.jpg,CERULEAN WARBLER,train,73
10588,10588,train/CERULEAN WARBLER/041.jpg,CERULEAN WARBLER,train,73
10589,10589,train/CERULEAN WARBLER/042.jpg,CERULEAN WARBLER,train,73
10590,10590,train/CERULEAN WARBLER/043.jpg,CERULEAN WARBLER,train,73
10591,10591,train/CERULEAN WARBLER/044.jpg,CERULEAN WARBLER,train,73
10592,10592,train/CERULEAN WARBLER/045.jpg,CERULEAN WARBLER,train,73
10593,10593,train/CERULEAN WARBLER/046.jpg,CERULEAN WARBLER,train,73
10594,10594,train/CERULEAN WARBLER/047.jpg,CERULEAN WARBLER,train,73
10595,10595,train/CERULEAN WARBLER/048.jpg,CERULEAN WARBLER,train,73
10596,10596,train/CERULEAN WARBLER/049.jpg,CERULEAN WARBLER,train,73
10597,10597,train/CERULEAN WARBLER/050.jpg,CERULEAN WARBLER,train,73
10598,10598,train/CERULEAN WARBLER/051.jpg,CERULEAN WARBLER,train,73
10599,10599,train/CERULEAN WARBLER/052.jpg,CERULEAN WARBLER,train,73
10600,10600,train/CERULEAN WARBLER/053.jpg,CERULEAN WARBLER,train,73
10601,10601,train/CERULEAN WARBLER/054.jpg,CERULEAN WARBLER,train,73
10602,10602,train/CERULEAN WARBLER/055.jpg,CERULEAN WARBLER,train,73
10603,10603,train/CERULEAN WARBLER/056.jpg,CERULEAN WARBLER,train,73
10604,10604,train/CERULEAN WARBLER/057.jpg,CERULEAN WARBLER,train,73
10605,10605,train/CERULEAN WARBLER/058.jpg,CERULEAN WARBLER,train,73
10606,10606,train/CERULEAN WARBLER/059.jpg,CERULEAN WARBLER,train,73
10607,10607,train/CERULEAN WARBLER/060.jpg,CERULEAN WARBLER,train,73
10608,10608,train/CERULEAN WARBLER/061.jpg,CERULEAN WARBLER,train,73
10609,10609,train/CERULEAN WARBLER/062.jpg,CERULEAN WARBLER,train,73
10610,10610,train/CERULEAN WARBLER/063.jpg,CERULEAN WARBLER,train,73
10611,10611,train/CERULEAN WARBLER/064.jpg,CERULEAN WARBLER,train,73
10612,10612,train/CERULEAN WARBLER/065.jpg,CERULEAN WARBLER,train,73
10613,10613,train/CERULEAN WARBLER/066.jpg,CERULEAN WARBLER,train,73
10614,10614,train/CERULEAN WARBLER/067.jpg,CERULEAN WARBLER,train,73
10615,10615,train/CERULEAN WARBLER/068.jpg,CERULEAN WARBLER,train,73
10616,10616,train/CERULEAN WARBLER/069.jpg,CERULEAN WARBLER,train,73
10617,10617,train/CERULEAN WARBLER/070.jpg,CERULEAN WARBLER,train,73
10618,10618,train/CERULEAN WARBLER/071.jpg,CERULEAN WARBLER,train,73
10619,10619,train/CERULEAN WARBLER/072.jpg,CERULEAN WARBLER,train,73
10620,10620,train/CERULEAN WARBLER/073.jpg,CERULEAN WARBLER,train,73
10621,10621,train/CERULEAN WARBLER/074.jpg,CERULEAN WARBLER,train,73
10622,10622,train/CERULEAN WARBLER/075.jpg,CERULEAN WARBLER,train,73
10623,10623,train/CERULEAN WARBLER/076.jpg,CERULEAN WARBLER,train,73
10624,10624,train/CERULEAN WARBLER/077.jpg,CERULEAN WARBLER,train,73
10625,10625,train/CERULEAN WARBLER/078.jpg,CERULEAN WARBLER,train,73
10626,10626,train/CERULEAN WARBLER/079.jpg,CERULEAN WARBLER,train,73
10627,10627,train/CERULEAN WARBLER/080.jpg,CERULEAN WARBLER,train,73
10628,10628,train/CERULEAN WARBLER/081.jpg,CERULEAN WARBLER,train,73
10629,10629,train/CERULEAN WARBLER/082.jpg,CERULEAN WARBLER,train,73
10630,10630,train/CERULEAN WARBLER/083.jpg,CERULEAN WARBLER,train,73
10631,10631,train/CERULEAN WARBLER/084.jpg,CERULEAN WARBLER,train,73
10632,10632,train/CERULEAN WARBLER/085.jpg,CERULEAN WARBLER,train,73
10633,10633,train/CERULEAN WARBLER/086.jpg,CERULEAN WARBLER,train,73
10634,10634,train/CERULEAN WARBLER/087.jpg,CERULEAN WARBLER,train,73
10635,10635,train/CERULEAN WARBLER/088.jpg,CERULEAN WARBLER,train,73
10636,10636,train/CERULEAN WARBLER/089.jpg,CERULEAN WARBLER,train,73
10637,10637,train/CERULEAN WARBLER/090.jpg,CERULEAN WARBLER,train,73
10638,10638,train/CERULEAN WARBLER/091.jpg,CERULEAN WARBLER,train,73
10639,10639,train/CERULEAN WARBLER/092.jpg,CERULEAN WARBLER,train,73
10640,10640,train/CERULEAN WARBLER/093.jpg,CERULEAN WARBLER,train,73
10641,10641,train/CERULEAN WARBLER/094.jpg,CERULEAN WARBLER,train,73
10642,10642,train/CERULEAN WARBLER/095.jpg,CERULEAN WARBLER,train,73
10643,10643,train/CERULEAN WARBLER/096.jpg,CERULEAN WARBLER,train,73
10644,10644,train/CERULEAN WARBLER/097.jpg,CERULEAN WARBLER,train,73
10645,10645,train/CERULEAN WARBLER/098.jpg,CERULEAN WARBLER,train,73
10646,10646,train/CERULEAN WARBLER/099.jpg,CERULEAN WARBLER,train,73
10647,10647,train/CERULEAN WARBLER/100.jpg,CERULEAN WARBLER,train,73
10648,10648,train/CERULEAN WARBLER/101.jpg,CERULEAN WARBLER,train,73
10649,10649,train/CERULEAN WARBLER/102.jpg,CERULEAN WARBLER,train,73
10650,10650,train/CERULEAN WARBLER/103.jpg,CERULEAN WARBLER,train,73
10651,10651,train/CERULEAN WARBLER/104.jpg,CERULEAN WARBLER,train,73
10652,10652,train/CERULEAN WARBLER/105.jpg,CERULEAN WARBLER,train,73
10653,10653,train/CERULEAN WARBLER/106.jpg,CERULEAN WARBLER,train,73
10654,10654,train/CERULEAN WARBLER/107.jpg,CERULEAN WARBLER,train,73
10655,10655,train/CERULEAN WARBLER/108.jpg,CERULEAN WARBLER,train,73
10656,10656,train/CERULEAN WARBLER/109.jpg,CERULEAN WARBLER,train,73
10657,10657,train/CERULEAN WARBLER/110.jpg,CERULEAN WARBLER,train,73
10658,10658,train/CERULEAN WARBLER/111.jpg,CERULEAN WARBLER,train,73
10659,10659,train/CERULEAN WARBLER/112.jpg,CERULEAN WARBLER,train,73
10660,10660,train/CERULEAN WARBLER/113.jpg,CERULEAN WARBLER,train,73
10661,10661,train/CERULEAN WARBLER/114.jpg,CERULEAN WARBLER,train,73
10662,10662,train/CERULEAN WARBLER/115.jpg,CERULEAN WARBLER,train,73
10663,10663,train/CERULEAN WARBLER/116.jpg,CERULEAN WARBLER,train,73
10664,10664,train/CERULEAN WARBLER/117.jpg,CERULEAN WARBLER,train,73
10665,10665,train/CERULEAN WARBLER/118.jpg,CERULEAN WARBLER,train,73
10666,10666,train/CERULEAN WARBLER/119.jpg,CERULEAN WARBLER,train,73
10667,10667,train/CERULEAN WARBLER/120.jpg,CERULEAN WARBLER,train,73
10668,10668,train/CERULEAN WARBLER/121.jpg,CERULEAN WARBLER,train,73
10669,10669,train/CERULEAN WARBLER/122.jpg,CERULEAN WARBLER,train,73
10670,10670,train/CERULEAN WARBLER/123.jpg,CERULEAN WARBLER,train,73
10671,10671,train/CERULEAN WARBLER/124.jpg,CERULEAN WARBLER,train,73
10672,10672,train/CERULEAN WARBLER/125.jpg,CERULEAN WARBLER,train,73
10673,10673,train/CERULEAN WARBLER/126.jpg,CERULEAN WARBLER,train,73
10674,10674,train/CERULEAN WARBLER/127.jpg,CERULEAN WARBLER,train,73
10675,10675,train/CERULEAN WARBLER/128.jpg,CERULEAN WARBLER,train,73
10676,10676,train/CERULEAN WARBLER/129.jpg,CERULEAN WARBLER,train,73
10677,10677,train/CERULEAN WARBLER/130.jpg,CERULEAN WARBLER,train,73
10678,10678,train/CERULEAN WARBLER/131.jpg,CERULEAN WARBLER,train,73
10679,10679,train/CERULEAN WARBLER/132.jpg,CERULEAN WARBLER,train,73
10680,10680,train/CERULEAN WARBLER/133.jpg,CERULEAN WARBLER,train,73
10681,10681,train/CERULEAN WARBLER/134.jpg,CERULEAN WARBLER,train,73
10682,10682,train/CERULEAN WARBLER/135.jpg,CERULEAN WARBLER,train,73
10683,10683,train/CERULEAN WARBLER/136.jpg,CERULEAN WARBLER,train,73
10684,10684,train/CERULEAN WARBLER/137.jpg,CERULEAN WARBLER,train,73
10685,10685,train/CERULEAN WARBLER/138.jpg,CERULEAN WARBLER,train,73
10686,10686,train/CERULEAN WARBLER/139.jpg,CERULEAN WARBLER,train,73
10687,10687,train/CERULEAN WARBLER/140.jpg,CERULEAN WARBLER,train,73
10688,10688,train/CERULEAN WARBLER/141.jpg,CERULEAN WARBLER,train,73
10689,10689,train/CERULEAN WARBLER/142.jpg,CERULEAN WARBLER,train,73
10690,10690,train/CERULEAN WARBLER/143.jpg,CERULEAN WARBLER,train,73
10691,10691,train/CERULEAN WARBLER/144.jpg,CERULEAN WARBLER,train,73
10692,10692,train/CERULEAN WARBLER/145.jpg,CERULEAN WARBLER,train,73
10693,10693,train/CERULEAN WARBLER/146.jpg,CERULEAN WARBLER,train,73
10694,10694,train/CERULEAN WARBLER/147.jpg,CERULEAN WARBLER,train,73
10695,10695,train/CERULEAN WARBLER/148.jpg,CERULEAN WARBLER,train,73
10696,10696,train/CERULEAN WARBLER/149.jpg,CERULEAN WARBLER,train,73
10697,10697,train/CERULEAN WARBLER/150.jpg,CERULEAN WARBLER,train,73
10698,10698,train/CERULEAN WARBLER/151.jpg,CERULEAN WARBLER,train,73
10699,10699,train/CERULEAN WARBLER/152.jpg,CERULEAN WARBLER,train,73
10700,10700,train/CERULEAN WARBLER/153.jpg,CERULEAN WARBLER,train,73
10701,10701,train/CERULEAN WARBLER/154.jpg,CERULEAN WARBLER,train,73
10702,10702,train/CERULEAN WARBLER/155.jpg,CERULEAN WARBLER,train,73
10703,10703,train/CERULEAN WARBLER/156.jpg,CERULEAN WARBLER,train,73
10704,10704,train/CERULEAN WARBLER/157.jpg,CERULEAN WARBLER,train,73
10705,10705,train/CERULEAN WARBLER/158.jpg,CERULEAN WARBLER,train,73
10706,10706,train/CERULEAN WARBLER/159.jpg,CERULEAN WARBLER,train,73
10707,10707,train/CERULEAN WARBLER/160.jpg,CERULEAN WARBLER,train,73
10708,10708,train/CERULEAN WARBLER/161.jpg,CERULEAN WARBLER,train,73
10709,10709,train/CERULEAN WARBLER/162.jpg,CERULEAN WARBLER,train,73
10710,10710,train/CERULEAN WARBLER/163.jpg,CERULEAN WARBLER,train,73
10711,10711,train/CHARA DE COLLAR/001.jpg,CHARA DE COLLAR,train,74
10712,10712,train/CHARA DE COLLAR/002.jpg,CHARA DE COLLAR,train,74
10713,10713,train/CHARA DE COLLAR/003.jpg,CHARA DE COLLAR,train,74
10714,10714,train/CHARA DE COLLAR/004.jpg,CHARA DE COLLAR,train,74
10715,10715,train/CHARA DE COLLAR/005.jpg,CHARA DE COLLAR,train,74
10716,10716,train/CHARA DE COLLAR/006.jpg,CHARA DE COLLAR,train,74
10717,10717,train/CHARA DE COLLAR/007.jpg,CHARA DE COLLAR,train,74
10718,10718,train/CHARA DE COLLAR/008.jpg,CHARA DE COLLAR,train,74
10719,10719,train/CHARA DE COLLAR/009.jpg,CHARA DE COLLAR,train,74
10720,10720,train/CHARA DE COLLAR/010.jpg,CHARA DE COLLAR,train,74
10721,10721,train/CHARA DE COLLAR/011.jpg,CHARA DE COLLAR,train,74
10722,10722,train/CHARA DE COLLAR/012.jpg,CHARA DE COLLAR,train,74
10723,10723,train/CHARA DE COLLAR/013.jpg,CHARA DE COLLAR,train,74
10724,10724,train/CHARA DE COLLAR/014.jpg,CHARA DE COLLAR,train,74
10725,10725,train/CHARA DE COLLAR/015.jpg,CHARA DE COLLAR,train,74
10726,10726,train/CHARA DE COLLAR/016.jpg,CHARA DE COLLAR,train,74
10727,10727,train/CHARA DE COLLAR/017.jpg,CHARA DE COLLAR,train,74
10728,10728,train/CHARA DE COLLAR/018.jpg,CHARA DE COLLAR,train,74
10729,10729,train/CHARA DE COLLAR/019.jpg,CHARA DE COLLAR,train,74
10730,10730,train/CHARA DE COLLAR/020.jpg,CHARA DE COLLAR,train,74
10731,10731,train/CHARA DE COLLAR/021.jpg,CHARA DE COLLAR,train,74
10732,10732,train/CHARA DE COLLAR/022.jpg,CHARA DE COLLAR,train,74
10733,10733,train/CHARA DE COLLAR/023.jpg,CHARA DE COLLAR,train,74
10734,10734,train/CHARA DE COLLAR/024.jpg,CHARA DE COLLAR,train,74
10735,10735,train/CHARA DE COLLAR/025.jpg,CHARA DE COLLAR,train,74
10736,10736,train/CHARA DE COLLAR/026.jpg,CHARA DE COLLAR,train,74
10737,10737,train/CHARA DE COLLAR/027.jpg,CHARA DE COLLAR,train,74
10738,10738,train/CHARA DE COLLAR/028.jpg,CHARA DE COLLAR,train,74
10739,10739,train/CHARA DE COLLAR/029.jpg,CHARA DE COLLAR,train,74
10740,10740,train/CHARA DE COLLAR/030.jpg,CHARA DE COLLAR,train,74
10741,10741,train/CHARA DE COLLAR/031.jpg,CHARA DE COLLAR,train,74
10742,10742,train/CHARA DE COLLAR/032.jpg,CHARA DE COLLAR,train,74
10743,10743,train/CHARA DE COLLAR/033.jpg,CHARA DE COLLAR,train,74
10744,10744,train/CHARA DE COLLAR/034.jpg,CHARA DE COLLAR,train,74
10745,10745,train/CHARA DE COLLAR/035.jpg,CHARA DE COLLAR,train,74
10746,10746,train/CHARA DE COLLAR/036.jpg,CHARA DE COLLAR,train,74
10747,10747,train/CHARA DE COLLAR/037.jpg,CHARA DE COLLAR,train,74
10748,10748,train/CHARA DE COLLAR/038.jpg,CHARA DE COLLAR,train,74
10749,10749,train/CHARA DE COLLAR/039.jpg,CHARA DE COLLAR,train,74
10750,10750,train/CHARA DE COLLAR/040.jpg,CHARA DE COLLAR,train,74
10751,10751,train/CHARA DE COLLAR/041.jpg,CHARA DE COLLAR,train,74
10752,10752,train/CHARA DE COLLAR/042.jpg,CHARA DE COLLAR,train,74
10753,10753,train/CHARA DE COLLAR/043.jpg,CHARA DE COLLAR,train,74
10754,10754,train/CHARA DE COLLAR/044.jpg,CHARA DE COLLAR,train,74
10755,10755,train/CHARA DE COLLAR/045.jpg,CHARA DE COLLAR,train,74
10756,10756,train/CHARA DE COLLAR/046.jpg,CHARA DE COLLAR,train,74
10757,10757,train/CHARA DE COLLAR/047.jpg,CHARA DE COLLAR,train,74
10758,10758,train/CHARA DE COLLAR/048.jpg,CHARA DE COLLAR,train,74
10759,10759,train/CHARA DE COLLAR/049.jpg,CHARA DE COLLAR,train,74
10760,10760,train/CHARA DE COLLAR/050.jpg,CHARA DE COLLAR,train,74
10761,10761,train/CHARA DE COLLAR/051.jpg,CHARA DE COLLAR,train,74
10762,10762,train/CHARA DE COLLAR/052.jpg,CHARA DE COLLAR,train,74
10763,10763,train/CHARA DE COLLAR/053.jpg,CHARA DE COLLAR,train,74
10764,10764,train/CHARA DE COLLAR/054.jpg,CHARA DE COLLAR,train,74
10765,10765,train/CHARA DE COLLAR/055.jpg,CHARA DE COLLAR,train,74
10766,10766,train/CHARA DE COLLAR/056.jpg,CHARA DE COLLAR,train,74
10767,10767,train/CHARA DE COLLAR/057.jpg,CHARA DE COLLAR,train,74
10768,10768,train/CHARA DE COLLAR/058.jpg,CHARA DE COLLAR,train,74
10769,10769,train/CHARA DE COLLAR/059.jpg,CHARA DE COLLAR,train,74
10770,10770,train/CHARA DE COLLAR/060.jpg,CHARA DE COLLAR,train,74
10771,10771,train/CHARA DE COLLAR/061.jpg,CHARA DE COLLAR,train,74
10772,10772,train/CHARA DE COLLAR/062.jpg,CHARA DE COLLAR,train,74
10773,10773,train/CHARA DE COLLAR/063.jpg,CHARA DE COLLAR,train,74
10774,10774,train/CHARA DE COLLAR/064.jpg,CHARA DE COLLAR,train,74
10775,10775,train/CHARA DE COLLAR/065.jpg,CHARA DE COLLAR,train,74
10776,10776,train/CHARA DE COLLAR/066.jpg,CHARA DE COLLAR,train,74
10777,10777,train/CHARA DE COLLAR/067.jpg,CHARA DE COLLAR,train,74
10778,10778,train/CHARA DE COLLAR/068.jpg,CHARA DE COLLAR,train,74
10779,10779,train/CHARA DE COLLAR/069.jpg,CHARA DE COLLAR,train,74
10780,10780,train/CHARA DE COLLAR/070.jpg,CHARA DE COLLAR,train,74
10781,10781,train/CHARA DE COLLAR/071.jpg,CHARA DE COLLAR,train,74
10782,10782,train/CHARA DE COLLAR/072.jpg,CHARA DE COLLAR,train,74
10783,10783,train/CHARA DE COLLAR/073.jpg,CHARA DE COLLAR,train,74
10784,10784,train/CHARA DE COLLAR/074.jpg,CHARA DE COLLAR,train,74
10785,10785,train/CHARA DE COLLAR/075.jpg,CHARA DE COLLAR,train,74
10786,10786,train/CHARA DE COLLAR/076.jpg,CHARA DE COLLAR,train,74
10787,10787,train/CHARA DE COLLAR/077.jpg,CHARA DE COLLAR,train,74
10788,10788,train/CHARA DE COLLAR/078.jpg,CHARA DE COLLAR,train,74
10789,10789,train/CHARA DE COLLAR/079.jpg,CHARA DE COLLAR,train,74
10790,10790,train/CHARA DE COLLAR/080.jpg,CHARA DE COLLAR,train,74
10791,10791,train/CHARA DE COLLAR/081.jpg,CHARA DE COLLAR,train,74
10792,10792,train/CHARA DE COLLAR/082.jpg,CHARA DE COLLAR,train,74
10793,10793,train/CHARA DE COLLAR/083.jpg,CHARA DE COLLAR,train,74
10794,10794,train/CHARA DE COLLAR/084.jpg,CHARA DE COLLAR,train,74
10795,10795,train/CHARA DE COLLAR/085.jpg,CHARA DE COLLAR,train,74
10796,10796,train/CHARA DE COLLAR/086.jpg,CHARA DE COLLAR,train,74
10797,10797,train/CHARA DE COLLAR/087.jpg,CHARA DE COLLAR,train,74
10798,10798,train/CHARA DE COLLAR/088.jpg,CHARA DE COLLAR,train,74
10799,10799,train/CHARA DE COLLAR/089.jpg,CHARA DE COLLAR,train,74
10800,10800,train/CHARA DE COLLAR/090.jpg,CHARA DE COLLAR,train,74
10801,10801,train/CHARA DE COLLAR/091.jpg,CHARA DE COLLAR,train,74
10802,10802,train/CHARA DE COLLAR/092.jpg,CHARA DE COLLAR,train,74
10803,10803,train/CHARA DE COLLAR/093.jpg,CHARA DE COLLAR,train,74
10804,10804,train/CHARA DE COLLAR/094.jpg,CHARA DE COLLAR,train,74
10805,10805,train/CHARA DE COLLAR/095.jpg,CHARA DE COLLAR,train,74
10806,10806,train/CHARA DE COLLAR/096.jpg,CHARA DE COLLAR,train,74
10807,10807,train/CHARA DE COLLAR/097.jpg,CHARA DE COLLAR,train,74
10808,10808,train/CHARA DE COLLAR/098.jpg,CHARA DE COLLAR,train,74
10809,10809,train/CHARA DE COLLAR/099.jpg,CHARA DE COLLAR,train,74
10810,10810,train/CHARA DE COLLAR/100.jpg,CHARA DE COLLAR,train,74
10811,10811,train/CHARA DE COLLAR/101.jpg,CHARA DE COLLAR,train,74
10812,10812,train/CHARA DE COLLAR/102.jpg,CHARA DE COLLAR,train,74
10813,10813,train/CHARA DE COLLAR/103.jpg,CHARA DE COLLAR,train,74
10814,10814,train/CHARA DE COLLAR/104.jpg,CHARA DE COLLAR,train,74
10815,10815,train/CHARA DE COLLAR/105.jpg,CHARA DE COLLAR,train,74
10816,10816,train/CHARA DE COLLAR/106.jpg,CHARA DE COLLAR,train,74
10817,10817,train/CHARA DE COLLAR/107.jpg,CHARA DE COLLAR,train,74
10818,10818,train/CHARA DE COLLAR/108.jpg,CHARA DE COLLAR,train,74
10819,10819,train/CHARA DE COLLAR/109.jpg,CHARA DE COLLAR,train,74
10820,10820,train/CHARA DE COLLAR/110.jpg,CHARA DE COLLAR,train,74
10821,10821,train/CHARA DE COLLAR/111.jpg,CHARA DE COLLAR,train,74
10822,10822,train/CHARA DE COLLAR/112.jpg,CHARA DE COLLAR,train,74
10823,10823,train/CHARA DE COLLAR/113.jpg,CHARA DE COLLAR,train,74
10824,10824,train/CHARA DE COLLAR/114.jpg,CHARA DE COLLAR,train,74
10825,10825,train/CHARA DE COLLAR/115.jpg,CHARA DE COLLAR,train,74
10826,10826,train/CHARA DE COLLAR/116.jpg,CHARA DE COLLAR,train,74
10827,10827,train/CHARA DE COLLAR/117.jpg,CHARA DE COLLAR,train,74
10828,10828,train/CHARA DE COLLAR/118.jpg,CHARA DE COLLAR,train,74
10829,10829,train/CHARA DE COLLAR/119.jpg,CHARA DE COLLAR,train,74
10830,10830,train/CHARA DE COLLAR/120.jpg,CHARA DE COLLAR,train,74
10831,10831,train/CHARA DE COLLAR/121.jpg,CHARA DE COLLAR,train,74
10832,10832,train/CHARA DE COLLAR/122.jpg,CHARA DE COLLAR,train,74
10833,10833,train/CHARA DE COLLAR/123.jpg,CHARA DE COLLAR,train,74
10834,10834,train/CHARA DE COLLAR/124.jpg,CHARA DE COLLAR,train,74
10835,10835,train/CHARA DE COLLAR/125.jpg,CHARA DE COLLAR,train,74
10836,10836,train/CHARA DE COLLAR/126.jpg,CHARA DE COLLAR,train,74
10837,10837,train/CHARA DE COLLAR/127.jpg,CHARA DE COLLAR,train,74
10838,10838,train/CHARA DE COLLAR/128.jpg,CHARA DE COLLAR,train,74
10839,10839,train/CHARA DE COLLAR/129.jpg,CHARA DE COLLAR,train,74
10840,10840,train/CHARA DE COLLAR/130.jpg,CHARA DE COLLAR,train,74
10841,10841,train/CHESTNET BELLIED EUPHONIA/001.jpg,CHESTNET BELLIED EUPHONIA,train,75
10842,10842,train/CHESTNET BELLIED EUPHONIA/002.jpg,CHESTNET BELLIED EUPHONIA,train,75
10843,10843,train/CHESTNET BELLIED EUPHONIA/003.jpg,CHESTNET BELLIED EUPHONIA,train,75
10844,10844,train/CHESTNET BELLIED EUPHONIA/004.jpg,CHESTNET BELLIED EUPHONIA,train,75
10845,10845,train/CHESTNET BELLIED EUPHONIA/005.jpg,CHESTNET BELLIED EUPHONIA,train,75
10846,10846,train/CHESTNET BELLIED EUPHONIA/006.jpg,CHESTNET BELLIED EUPHONIA,train,75
10847,10847,train/CHESTNET BELLIED EUPHONIA/007.jpg,CHESTNET BELLIED EUPHONIA,train,75
10848,10848,train/CHESTNET BELLIED EUPHONIA/008.jpg,CHESTNET BELLIED EUPHONIA,train,75
10849,10849,train/CHESTNET BELLIED EUPHONIA/009.jpg,CHESTNET BELLIED EUPHONIA,train,75
10850,10850,train/CHESTNET BELLIED EUPHONIA/010.jpg,CHESTNET BELLIED EUPHONIA,train,75
10851,10851,train/CHESTNET BELLIED EUPHONIA/011.jpg,CHESTNET BELLIED EUPHONIA,train,75
10852,10852,train/CHESTNET BELLIED EUPHONIA/012.jpg,CHESTNET BELLIED EUPHONIA,train,75
10853,10853,train/CHESTNET BELLIED EUPHONIA/013.jpg,CHESTNET BELLIED EUPHONIA,train,75
10854,10854,train/CHESTNET BELLIED EUPHONIA/014.jpg,CHESTNET BELLIED EUPHONIA,train,75
10855,10855,train/CHESTNET BELLIED EUPHONIA/015.jpg,CHESTNET BELLIED EUPHONIA,train,75
10856,10856,train/CHESTNET BELLIED EUPHONIA/016.jpg,CHESTNET BELLIED EUPHONIA,train,75
10857,10857,train/CHESTNET BELLIED EUPHONIA/017.jpg,CHESTNET BELLIED EUPHONIA,train,75
10858,10858,train/CHESTNET BELLIED EUPHONIA/018.jpg,CHESTNET BELLIED EUPHONIA,train,75
10859,10859,train/CHESTNET BELLIED EUPHONIA/019.jpg,CHESTNET BELLIED EUPHONIA,train,75
10860,10860,train/CHESTNET BELLIED EUPHONIA/020.jpg,CHESTNET BELLIED EUPHONIA,train,75
10861,10861,train/CHESTNET BELLIED EUPHONIA/021.jpg,CHESTNET BELLIED EUPHONIA,train,75
10862,10862,train/CHESTNET BELLIED EUPHONIA/022.jpg,CHESTNET BELLIED EUPHONIA,train,75
10863,10863,train/CHESTNET BELLIED EUPHONIA/023.jpg,CHESTNET BELLIED EUPHONIA,train,75
10864,10864,train/CHESTNET BELLIED EUPHONIA/024.jpg,CHESTNET BELLIED EUPHONIA,train,75
10865,10865,train/CHESTNET BELLIED EUPHONIA/025.jpg,CHESTNET BELLIED EUPHONIA,train,75
10866,10866,train/CHESTNET BELLIED EUPHONIA/026.jpg,CHESTNET BELLIED EUPHONIA,train,75
10867,10867,train/CHESTNET BELLIED EUPHONIA/027.jpg,CHESTNET BELLIED EUPHONIA,train,75
10868,10868,train/CHESTNET BELLIED EUPHONIA/028.jpg,CHESTNET BELLIED EUPHONIA,train,75
10869,10869,train/CHESTNET BELLIED EUPHONIA/029.jpg,CHESTNET BELLIED EUPHONIA,train,75
10870,10870,train/CHESTNET BELLIED EUPHONIA/030.jpg,CHESTNET BELLIED EUPHONIA,train,75
10871,10871,train/CHESTNET BELLIED EUPHONIA/031.jpg,CHESTNET BELLIED EUPHONIA,train,75
10872,10872,train/CHESTNET BELLIED EUPHONIA/032.jpg,CHESTNET BELLIED EUPHONIA,train,75
10873,10873,train/CHESTNET BELLIED EUPHONIA/033.jpg,CHESTNET BELLIED EUPHONIA,train,75
